timestamp,building_id,floor,room,zone,equipment_id,temperature_c,pressure_bar,vibration_mm_s,power_kw,humidity_pct,temp_status,pressure_status,vibration_status,power_status,humidity_status,is_anomaly
2026-04-09 03:14:48.587662,B1,5,102,North,HVAC_1,22.873757811552395,2.382471869082172,1.3673164887248312,20.776661538339503,46.13924371293034,Yellow,Green,Green,Yellow,Green,1
2026-04-09 03:19:48.587662,B2,1,ServerRoom,North,HVAC_2,20.978025419328635,2.468027648045341,1.075344477123096,18.0447267879915,49.98390912945731,Yellow,Green,Green,Green,Green,1
2026-04-09 03:24:48.587662,B1,4,101,North,HVAC_1,22.161016598288477,2.9294630852246635,1.3608042472672028,24.13222758179713,36.91187746675591,Yellow,Yellow,Green,Red,Yellow,1
2026-04-09 03:29:48.587662,B1,4,202,North,HVAC_1,22.02171666782362,2.3776861026308675,1.3765875869428967,15.462138690633171,44.53966862773929,Yellow,Green,Green,Yellow,Green,1
2026-04-09 03:34:48.587662,B2,5,102,North,HVAC_2,23.717190884413192,2.5973257341053198,1.370083862599573,16.21309179663925,46.27204160609016,Yellow,Green,Green,Green,Green,1
2026-04-09 03:39:48.587662,B2,2,102,South,HVAC_1,23.2258809042362,2.40771179071726,1.5060952000885093,18.894934038737624,44.298018028339214,Yellow,Green,Yellow,Green,Green,1
2026-04-09 03:44:48.587662,B1,5,102,East,HVAC_1,22.498905042341256,2.3425272545548967,1.005403727952932,20.33365598351553,43.67728564173463,Yellow,Green,Green,Yellow,Green,1
2026-04-09 03:49:48.587662,B2,1,MechanicalRoom,North,HVAC_1,22.61032649596244,2.385425665544161,1.3681189855209503,17.47434951590663,31.07406733531235,Yellow,Green,Green,Green,Yellow,1
2026-04-09 03:54:48.587662,B2,4,ServerRoom,East,HVAC_2,21.86816719617085,2.547901972473967,1.252772762068117,13.61597777337542,47.92202579430016,Yellow,Green,Green,Yellow,Green,1
2026-04-09 03:59:48.587662,B2,3,201,East,PUMP_1,22.46512938097496,1.988143331430628,1.1940237556138544,12.940934790311996,33.55225872820891,Yellow,Yellow,Green,Yellow,Yellow,1
2026-04-09 04:04:48.587662,B1,5,202,North,PUMP_1,18.4764605033918,2.249778871412652,1.3470300802893922,22.82553832414332,59.83040925407344,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 04:09:48.587662,B1,1,201,South,PUMP_1,21.844002663321447,2.885375613203184,1.2357410114420533,18.1983198254095,44.67515655469835,Yellow,Yellow,Green,Green,Green,1
2026-04-09 04:14:48.587662,B2,3,MechanicalRoom,West,HVAC_1,20.38643428376225,2.579846138597917,1.0842626191221254,19.199457867191622,41.62666998355065,Green,Green,Green,Green,Green,0
2026-04-09 04:19:48.587662,B2,2,201,East,PUMP_1,22.764124611228997,2.492305196639993,1.3198062525004557,17.731056223295653,44.48017153337255,Yellow,Green,Green,Green,Green,1
2026-04-09 04:24:48.587662,B2,1,MechanicalRoom,North,PUMP_1,22.67384362661209,2.522202229468523,1.1434132598814088,18.34922152116544,27.972893830130182,Yellow,Green,Green,Green,Red,1
2026-04-09 04:29:48.587662,B2,1,202,North,HVAC_1,21.56576681616828,2.218825185605155,1.413332842389989,24.946360147588205,50.73741639842768,Yellow,Green,Green,Red,Yellow,1
2026-04-09 04:34:48.587662,B2,5,202,North,HVAC_1,24.75389633795129,2.1180620069822536,1.4187278680128574,15.47624047729342,41.08928707720153,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 04:39:48.587662,B1,3,202,North,HVAC_2,21.756203377732295,2.833658220845204,1.2857796169216351,19.177316505875886,61.729512935278,Yellow,Yellow,Green,Green,Red,1
2026-04-09 04:44:48.587662,B2,5,MechanicalRoom,North,PUMP_1,23.3070079441452,2.224691108532183,1.3067565330545885,10.947834600677025,46.81522983082383,Yellow,Green,Green,Red,Green,1
2026-04-09 04:49:48.587662,B1,5,201,South,HVAC_2,23.19096547285501,2.5170995043803366,1.256911558549218,23.24735871699924,38.33675317676567,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 04:54:48.587662,B2,5,MechanicalRoom,North,HVAC_1,19.447210559627194,2.593061474452932,0.9229439268330734,19.72950472797509,41.01227420803629,Yellow,Green,Green,Green,Green,1
2026-04-09 04:59:48.587662,B1,2,MechanicalRoom,West,HVAC_1,20.4601763478404,2.967615415302663,0.9516841839896906,16.402370122350906,47.46584075659669,Green,Yellow,Green,Green,Green,1
2026-04-09 05:04:48.587662,B1,3,201,South,HVAC_1,22.324946094360826,2.6395203624247148,0.8412965614763701,17.340053657867156,35.98656009106758,Yellow,Green,Yellow,Green,Yellow,1
2026-04-09 05:09:48.587662,B2,1,MechanicalRoom,South,PUMP_1,26.00976906460504,2.025247808630484,1.2367023076642918,20.47139076288737,49.20551823664388,Red,Yellow,Green,Yellow,Green,1
2026-04-09 05:14:48.587662,B1,4,201,North,HVAC_1,23.259804963777952,2.593966014387217,1.0887433224678975,20.17913103021804,48.92156189963467,Yellow,Green,Green,Yellow,Green,1
2026-04-09 05:19:48.587662,B1,2,201,East,HVAC_2,24.405092330964344,3.1211484592765366,1.0653205176738842,16.088839544962482,58.75833425213908,Yellow,Yellow,Green,Green,Yellow,1
2026-04-09 05:24:48.587662,B2,3,102,North,HVAC_1,21.50162776528578,2.271094693938853,1.0607056715027945,11.385497069580849,43.03011760535255,Yellow,Green,Green,Red,Green,1
2026-04-09 05:29:48.587662,B2,2,MechanicalRoom,North,PUMP_1,23.02281569640948,2.7783389879500064,1.3136092084740096,17.759976307225376,33.3006947415531,Yellow,Green,Green,Green,Yellow,1
2026-04-09 05:34:48.587662,B1,2,201,East,PUMP_1,23.15532468672585,2.128172909335884,1.1086317434189892,19.43043083710976,37.84612292731549,Yellow,Yellow,Green,Green,Yellow,1
2026-04-09 05:39:48.587662,B2,1,202,North,HVAC_1,20.52868867924506,2.3169085902749127,1.264142202502475,15.5810699529219,48.50503475616868,Yellow,Green,Green,Yellow,Green,1
2026-04-09 05:44:48.587662,B2,5,ServerRoom,North,PUMP_1,25.925390255567592,2.001665709725971,1.3679247373910477,14.855141876914598,41.48986052271734,Red,Yellow,Green,Yellow,Green,1
2026-04-09 05:49:48.587662,B2,2,ServerRoom,West,HVAC_1,21.78195337338584,2.65243616226016,0.7983841262106308,19.141625054779844,52.499446357877375,Yellow,Green,Yellow,Green,Yellow,1
2026-04-09 05:54:48.587662,B2,2,202,North,HVAC_1,19.70207051783824,3.0099562312091424,1.311731047247787,18.526024668490862,51.9854018337972,Green,Yellow,Green,Green,Yellow,1
2026-04-09 05:59:48.587662,B2,4,202,North,HVAC_2,23.88403143404869,2.623744665063988,1.1382812391337092,14.850239739381756,47.59430012573101,Yellow,Green,Green,Yellow,Green,1
2026-04-09 06:04:48.587662,B2,2,101,North,PUMP_1,21.80303874249794,2.763574763740004,1.0963674835055992,14.95017368731807,56.73199308582227,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 06:09:48.587662,B1,3,102,West,PUMP_1,22.150759174818525,2.1564160977048363,1.206489118742511,18.817561812982746,42.823909518807234,Yellow,Yellow,Green,Green,Green,1
2026-04-09 06:14:48.587662,B2,2,101,North,HVAC_1,22.66680579875432,2.256779745456958,1.4597354826163924,19.518738581970894,49.70224694616718,Yellow,Green,Green,Green,Green,1
2026-04-09 06:19:48.587662,B2,2,202,South,HVAC_1,20.92530567107394,2.8198260473738905,0.969805778968546,16.511740053246648,46.95861012302508,Yellow,Yellow,Green,Green,Green,1
2026-04-09 06:24:48.587662,B1,3,202,West,HVAC_2,21.17439545309279,2.730264122276453,1.095526199493973,18.47678083458185,38.37164750257427,Yellow,Green,Green,Green,Yellow,1
2026-04-09 06:29:48.587662,B2,4,201,West,HVAC_1,24.381677868628103,2.4202622918912,0.7036025605042068,19.76403772960802,45.96702319187137,Yellow,Green,Yellow,Green,Green,1
2026-04-09 06:34:48.587662,B1,3,MechanicalRoom,South,HVAC_2,21.683272486689283,2.739284449283737,1.3184946897957297,16.6119443196517,34.998095705919084,Yellow,Green,Green,Green,Yellow,1
2026-04-09 06:39:48.587662,B2,1,201,East,HVAC_2,19.964675705012016,2.857082499849311,1.3964468307355464,13.480862758573483,33.150628782158925,Green,Yellow,Green,Yellow,Yellow,1
2026-04-09 06:44:48.587662,B2,5,MechanicalRoom,West,HVAC_2,23.33167640374944,2.431628217366765,0.9740720118763824,19.95627529713872,50.68537644732323,Yellow,Green,Green,Green,Yellow,1
2026-04-09 06:49:48.587662,B1,5,102,North,HVAC_1,16.549865319858746,2.284508673028689,1.4802281161393986,22.874866613715497,55.22351766765792,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 06:54:48.587662,B2,4,101,South,HVAC_1,18.650419515419816,2.361402943400039,1.0163385163304222,18.994215662957888,43.978798205090285,Yellow,Green,Green,Green,Green,1
2026-04-09 06:59:48.587662,B2,3,102,South,HVAC_2,21.08169989549158,2.733024779289428,0.9855263484993988,16.06305296443572,42.876248674446295,Yellow,Green,Green,Green,Green,1
2026-04-09 07:04:48.587662,B2,1,202,East,PUMP_1,20.87628819838558,2.7577495625414787,1.5395666119526228,14.94527342560574,26.041758817773463,Yellow,Green,Yellow,Yellow,Red,1
2026-04-09 07:09:48.587662,B1,5,102,East,PUMP_1,19.12271716464192,2.415555152056573,1.434212448022935,19.11320320819548,53.43413823951496,Yellow,Green,Green,Green,Yellow,1
2026-04-09 07:14:48.587662,B2,4,202,East,HVAC_2,21.86569340311349,2.217781146107782,1.0411226703977834,19.300590437479094,43.94520893046839,Yellow,Green,Green,Green,Green,1
2026-04-09 07:19:48.587662,B1,1,201,East,PUMP_1,19.429282015548,2.483675145103632,1.099512140853383,16.83764348405768,50.20836611535423,Yellow,Green,Green,Green,Yellow,1
2026-04-09 07:24:48.587662,B2,4,MechanicalRoom,North,HVAC_1,25.179630506999484,2.940128064963812,1.1413066790782012,16.268163493620527,35.8927872656871,Red,Yellow,Green,Green,Yellow,1
2026-04-09 07:29:48.587662,B2,5,MechanicalRoom,East,HVAC_1,21.121214745044256,2.6606157820260874,1.205655110874727,20.317588499894136,32.61325906004995,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 07:34:48.587662,B2,5,ServerRoom,West,HVAC_2,23.720210180894902,2.6411783644187423,1.089912463499958,13.328424713541562,32.88863866237314,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 07:39:48.587662,B1,5,202,East,HVAC_2,24.37364497455643,2.525007140522358,1.141676169355898,13.997893425919491,52.94224548213322,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 07:44:48.587662,B1,5,ServerRoom,South,HVAC_2,18.12300963571276,2.715761870890089,1.289341145622119,22.417299493743897,50.98288731094933,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 07:49:48.587662,B2,3,202,South,PUMP_1,19.61880495464768,2.5643446746910032,1.3316392183793413,19.70702362755633,42.66725791626691,Green,Green,Green,Green,Green,0
2026-04-09 07:54:48.587662,B1,2,201,North,PUMP_1,23.084588311234576,2.1978321130185927,1.3446013151515883,15.29985814419138,44.97440587023018,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 07:59:48.587662,B2,2,ServerRoom,East,HVAC_1,26.04066042680597,2.676086336870438,1.2671941532138973,14.95756363347792,45.83862355409317,Red,Green,Green,Yellow,Green,1
2026-04-09 08:04:48.587662,B1,4,202,South,HVAC_2,19.913289323509453,1.9801372481329744,1.0168704358539031,20.1684634600862,47.764785173739455,Green,Yellow,Green,Yellow,Green,1
2026-04-09 08:09:48.587662,B1,4,MechanicalRoom,North,HVAC_2,21.399743703632076,2.879508720407085,0.9483316477166426,15.428759673813987,54.40857289486813,Yellow,Yellow,Green,Yellow,Yellow,1
2026-04-09 08:14:48.587662,B1,5,MechanicalRoom,North,HVAC_1,24.6768599833604,2.85218013783278,1.3068371297953902,19.768296801159455,47.58788178710073,Yellow,Yellow,Green,Green,Green,1
2026-04-09 08:19:48.587662,B1,1,201,South,HVAC_1,24.936849607895414,2.9083320954619984,1.13025863554586,14.984268965551545,49.94483449833295,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 08:24:48.587662,B2,5,MechanicalRoom,West,PUMP_1,25.71474288968686,2.405041764776134,0.8686410648696883,17.215539737996043,33.455902668947715,Red,Green,Yellow,Green,Yellow,1
2026-04-09 08:29:48.587662,B1,4,MechanicalRoom,West,HVAC_2,19.40599406745119,2.7029605322016024,1.0828757594600706,21.483918591696632,59.92880632459493,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 08:34:48.587662,B2,5,101,West,HVAC_2,23.231749910026192,2.7693884072051067,1.380581989107692,19.11859811422059,46.66711854338386,Yellow,Green,Green,Green,Green,1
2026-04-09 08:39:48.587662,B1,4,101,West,HVAC_2,23.490156788437144,2.459243274191653,1.1249424589330153,17.350437941286213,47.543311707058805,Yellow,Green,Green,Green,Green,1
2026-04-09 08:44:48.587662,B2,1,MechanicalRoom,North,HVAC_2,25.39497695740865,2.263809338749739,1.0787172356939545,18.413932738422456,40.35192511046324,Red,Green,Green,Green,Green,1
2026-04-09 08:49:48.587662,B1,1,ServerRoom,South,HVAC_2,21.41537703997825,1.7770326844705109,1.3026793189362058,20.134985456931723,41.68210587635628,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 08:54:48.587662,B2,1,MechanicalRoom,South,PUMP_1,22.578487657863665,2.747961565766882,1.4836702362193777,18.44001567800269,38.15784922593316,Yellow,Green,Green,Green,Yellow,1
2026-04-09 08:59:48.587662,B1,1,102,East,HVAC_2,21.75873212684196,2.857286036371447,1.157735984813553,16.888729617774352,43.01775572583462,Yellow,Yellow,Green,Green,Green,1
2026-04-09 09:04:48.587662,B2,2,201,East,HVAC_2,23.074622185888444,2.7855551060354813,1.6307177828717294,17.39548954431558,52.92934789592999,Yellow,Green,Yellow,Green,Yellow,1
2026-04-09 09:09:48.587662,B2,5,ServerRoom,North,HVAC_1,20.98589136512316,2.540601737016284,1.5124883316067337,21.60167971582748,55.97764399910636,Yellow,Green,Yellow,Yellow,Yellow,1
2026-04-09 09:14:48.587662,B1,1,202,South,HVAC_1,21.15649659559844,2.5339347031171484,1.2911040602431376,12.176833003388586,42.4409596435044,Yellow,Green,Green,Yellow,Green,1
2026-04-09 09:19:48.587662,B2,4,201,North,PUMP_1,19.87772057945736,2.953670438523695,1.1613807896516903,21.72506525241397,46.75928818019194,Green,Yellow,Green,Yellow,Green,1
2026-04-09 09:24:48.587662,B2,3,MechanicalRoom,North,PUMP_1,22.7331996542553,2.9469625600152645,1.2516560790518303,26.213504121878263,42.68220664946944,Yellow,Yellow,Green,Red,Green,1
2026-04-09 09:29:48.587662,B1,3,101,South,HVAC_2,22.675423475209367,2.653816468751704,1.1807819393328944,20.98289548721727,48.486191122809664,Yellow,Green,Green,Yellow,Green,1
2026-04-09 09:34:48.587662,B1,4,202,West,PUMP_1,23.210859365860266,2.034795363855076,1.3263113659200378,19.40773355502192,52.67114574485254,Yellow,Yellow,Green,Green,Yellow,1
2026-04-09 09:39:48.587662,B2,4,102,East,HVAC_1,21.01283342531351,2.603610621707992,1.0885241534293444,18.50285596974083,40.82172800470826,Yellow,Green,Green,Green,Green,1
2026-04-09 09:44:48.587662,B2,5,102,South,HVAC_1,24.658486221842207,2.843719803321373,1.3691850628964828,18.56538516945623,54.264857462229,Yellow,Yellow,Green,Green,Yellow,1
2026-04-09 09:49:48.587662,B2,3,102,West,HVAC_1,23.892854758054412,2.745872546127105,0.9351097598522544,13.981605453912668,47.4067584983311,Yellow,Green,Green,Yellow,Green,1
2026-04-09 09:54:48.587662,B1,3,101,North,HVAC_1,21.18531418620148,2.37019141704618,1.3610458467806947,14.70407587765624,36.52460311282967,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 09:59:48.587662,B1,3,202,East,HVAC_1,25.11942074908992,2.332901078080168,1.1269082989802883,20.872383592519437,43.44419644117697,Red,Green,Green,Yellow,Green,1
2026-04-09 10:04:48.587662,B1,2,MechanicalRoom,West,PUMP_1,19.9508070670946,2.118523722380364,1.9333841512785512,19.088674476940312,45.9531462769583,Green,Yellow,Yellow,Green,Green,1
2026-04-09 10:09:48.587662,B2,1,102,East,HVAC_2,21.683308988664823,3.044241202098896,1.3059316474712137,15.801408435558937,48.11636930821706,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 10:14:48.587662,B1,2,201,East,PUMP_1,20.755256259640795,2.273169735354116,1.2842326663576789,17.772232781179202,38.32023413363429,Yellow,Green,Green,Green,Yellow,1
2026-04-09 10:19:48.587662,B2,3,101,West,PUMP_1,22.483800272788677,2.464186901805003,1.082963670334274,16.586730496004243,38.49698999107281,Yellow,Green,Green,Green,Yellow,1
2026-04-09 10:24:48.587662,B1,5,201,South,HVAC_2,21.784410103897454,2.5806454724963848,1.1496611063192592,18.86498928280529,28.60588831152263,Yellow,Green,Green,Green,Red,1
2026-04-09 10:29:48.587662,B2,1,102,West,HVAC_2,20.25779111792012,2.270204967127541,1.2271373145382731,22.918985749755567,50.060061022282696,Green,Green,Green,Yellow,Yellow,1
2026-04-09 10:34:48.587662,B2,1,202,East,HVAC_1,23.45706332677351,2.2540713342497107,1.216147596549328,16.73281167019489,44.79714693871515,Yellow,Green,Green,Green,Green,1
2026-04-09 10:39:48.587662,B1,4,102,West,HVAC_2,21.27427283337784,2.210484829099808,1.2017668312595526,20.49854372224184,37.965576098664464,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 10:44:48.587662,B2,5,MechanicalRoom,South,PUMP_1,23.54354470003081,2.6702614251214967,1.316060199152742,20.17274684925868,53.6317550342682,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 10:49:48.587662,B2,5,102,East,HVAC_1,22.51121999424603,2.5052315936338734,1.4145928980608031,21.06232871632533,42.72921336340573,Yellow,Green,Green,Yellow,Green,1
2026-04-09 10:54:48.587662,B1,2,202,North,PUMP_1,21.94700497957015,2.5203953331132265,1.2271301241339403,18.515043322552746,49.6632115220041,Yellow,Green,Green,Green,Green,1
2026-04-09 10:59:48.587662,B1,1,MechanicalRoom,East,HVAC_1,22.62109682500736,2.3637371197358874,1.2334209228709467,13.614307512134497,51.88782142280604,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 11:04:48.587662,B1,5,102,North,PUMP_1,24.07651637920684,2.377008462822939,1.0687981462028684,21.047174550210528,43.98383118599973,Yellow,Green,Green,Yellow,Green,1
2026-04-09 11:09:48.587662,B1,1,102,South,HVAC_1,25.362963389684257,2.590625824415366,1.263602704845265,18.028426043872013,44.839235633641,Red,Green,Green,Green,Green,1
2026-04-09 11:14:48.587662,B2,5,202,West,HVAC_2,22.439374300262987,2.617530626226666,1.5911396346090636,28.284024046086326,39.38791442399565,Yellow,Green,Yellow,Red,Yellow,1
2026-04-09 11:19:48.587662,B2,4,ServerRoom,West,HVAC_1,25.249519644025128,2.347685884997783,1.0790096191092449,17.566251892384336,56.25427873928778,Red,Green,Green,Green,Yellow,1
2026-04-09 11:24:48.587662,B2,1,202,West,PUMP_1,19.40878846242886,2.312402441011442,1.28156111266494,14.038482565498782,55.88058835340031,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 11:29:48.587662,B2,3,MechanicalRoom,East,HVAC_2,24.82980535647079,2.316603418232124,1.121951285440384,14.240534280578125,40.66702431577772,Yellow,Green,Green,Yellow,Green,1
2026-04-09 11:34:48.587662,B1,2,101,West,HVAC_1,19.546025841854373,2.540092715907523,1.2072635687030202,19.490977649442605,45.64204976226936,Green,Green,Green,Green,Green,0
2026-04-09 11:39:48.587662,B2,2,MechanicalRoom,North,PUMP_1,22.333673638682946,2.641277568707578,1.011728808285079,11.162878775733216,57.38345745387439,Yellow,Green,Green,Red,Yellow,1
2026-04-09 11:44:48.587662,B1,5,ServerRoom,East,PUMP_1,20.94907195818914,2.6984296269866226,1.410766476048675,16.86012906734596,33.78052420754598,Yellow,Green,Green,Green,Yellow,1
2026-04-09 11:49:48.587662,B2,2,101,East,HVAC_2,23.37520616232805,2.3897519503015467,1.2387976471435191,14.037208211430425,51.78295380178776,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 11:54:48.587662,B2,4,201,West,HVAC_1,23.47523605998637,2.269671843011719,0.8461803962655313,12.825485206230038,44.94649010833045,Yellow,Green,Yellow,Yellow,Green,1
2026-04-09 11:59:48.587662,B2,3,101,East,HVAC_1,23.50747124586276,2.653954020031759,1.2964252301257,20.862242159182863,41.90464141560645,Yellow,Green,Green,Yellow,Green,1
2026-04-09 12:04:48.587662,B2,5,202,North,PUMP_1,21.752740589969328,2.8504929813498765,1.4502051594840633,13.460411715308638,48.05714626424122,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 12:09:48.587662,B2,3,102,South,PUMP_1,22.657981418306598,2.91327697941216,1.2925084711903243,21.992066969171987,48.31314311225465,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 12:14:48.587662,B1,1,202,East,HVAC_1,22.074807760651677,2.195962651476889,1.3835731403943694,21.11389196389481,44.22546505234508,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 12:19:48.587662,B2,2,ServerRoom,South,PUMP_1,22.869754360929942,2.6649098561212097,0.7894221416638765,19.9849444655024,49.65100437960938,Yellow,Green,Yellow,Green,Green,1
2026-04-09 12:24:48.587662,B1,3,101,West,PUMP_1,19.74435028107774,2.8058012524490894,1.280674445660827,21.71431485512964,29.051349759723013,Green,Yellow,Green,Yellow,Red,1
2026-04-09 12:29:48.587662,B2,1,201,South,HVAC_2,23.461574708601063,2.6188421877005665,1.255601431366618,15.71583326830638,42.61175179056372,Yellow,Green,Green,Yellow,Green,1
2026-04-09 12:34:48.587662,B2,1,101,North,HVAC_2,22.222973404954036,2.380853150525659,1.0109205625572175,17.703170858262997,51.18622489126318,Yellow,Green,Green,Green,Yellow,1
2026-04-09 12:39:48.587662,B1,2,202,South,HVAC_1,22.133936313537102,2.315878771059068,1.4122333302265242,12.861530395877988,34.51947750035478,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 12:44:48.587662,B2,1,102,East,HVAC_2,20.21525181663593,2.633156882221579,1.228218949591538,17.732415724921967,41.98389590526007,Green,Green,Green,Green,Green,0
2026-04-09 12:49:48.587662,B2,5,202,East,HVAC_2,17.715750265193265,2.2880881908681654,1.257705412115499,17.076042164870685,51.72644550498979,Yellow,Green,Green,Green,Yellow,1
2026-04-09 12:54:48.587662,B1,1,201,North,PUMP_1,18.50127365900949,2.416443840781146,1.3486903282382656,16.981378712643238,37.910585730180834,Yellow,Green,Green,Green,Yellow,1
2026-04-09 12:59:48.587662,B2,3,MechanicalRoom,East,HVAC_1,26.52675665033663,2.5739379428006304,1.202579071703805,15.765857562485598,51.71646048684688,Red,Green,Green,Yellow,Yellow,1
2026-04-09 13:04:48.587662,B2,1,201,North,PUMP_1,21.159469393159785,2.640958321836457,1.105751783807996,10.779759061502862,55.42765003465863,Yellow,Green,Green,Red,Yellow,1
2026-04-09 13:09:48.587662,B1,2,ServerRoom,East,PUMP_1,23.115052417846897,2.809106745725477,1.3487013656692473,10.57632496066656,54.869510060121904,Yellow,Yellow,Green,Red,Yellow,1
2026-04-09 13:14:48.587662,B1,5,MechanicalRoom,North,HVAC_2,21.92300158443382,2.8252778647061203,1.1307830082919716,18.033953595099607,36.50133406010395,Yellow,Yellow,Green,Green,Yellow,1
2026-04-09 13:19:48.587662,B2,3,102,West,HVAC_1,18.260391646554783,2.2323605923410548,1.1542702722490887,16.21303118294546,46.54899098426329,Yellow,Green,Green,Green,Green,1
2026-04-09 13:24:48.587662,B1,5,ServerRoom,West,HVAC_1,22.647956935743945,2.607604716485395,1.0114094758771848,16.13585693083435,56.512881853763126,Yellow,Green,Green,Green,Yellow,1
2026-04-09 13:29:48.587662,B1,5,MechanicalRoom,West,HVAC_1,21.344773756498743,2.1859832974914646,1.4639408706054051,23.328054209115912,42.38383558818279,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 13:34:48.587662,B2,1,102,West,HVAC_2,21.10964160567844,2.20319165043737,1.0137239552038126,19.087070030878127,45.59273922892471,Yellow,Green,Green,Green,Green,1
2026-04-09 13:39:48.587662,B1,5,ServerRoom,North,PUMP_1,22.43731432045842,3.002574891195682,1.2814323292076568,16.213555601360955,35.37568828682154,Yellow,Yellow,Green,Green,Yellow,1
2026-04-09 13:44:48.587662,B1,2,202,West,PUMP_1,21.84748594100034,2.5552379219574792,1.3757707525445704,14.573257802002631,44.464734661972464,Yellow,Green,Green,Yellow,Green,1
2026-04-09 13:49:48.587662,B2,4,MechanicalRoom,East,HVAC_1,22.858150713150675,2.5741174813044125,1.317346000039484,16.441582793605466,43.64706853672996,Yellow,Green,Green,Green,Green,1
2026-04-09 13:54:48.587662,B1,2,101,South,PUMP_1,21.77791053322428,2.394855359068228,1.2252096291526853,16.160856273316664,38.6750815289226,Yellow,Green,Green,Green,Yellow,1
2026-04-09 13:59:48.587662,B1,3,201,South,HVAC_2,22.0907869021948,1.9555346683092527,1.1776238075958485,19.31525300132241,50.28121217621981,Yellow,Yellow,Green,Green,Yellow,1
2026-04-09 14:04:48.587662,B1,2,202,West,HVAC_2,21.900038082326063,1.985712646348344,1.1758940371035085,15.846828340071363,44.36077344201837,Yellow,Yellow,Green,Yellow,Green,1
2026-04-09 14:09:48.587662,B1,5,101,South,HVAC_1,20.57945321821631,2.462209169766811,1.225878454542755,19.01997687388647,47.6161796871986,Yellow,Green,Green,Green,Green,1
2026-04-09 14:14:48.587662,B1,1,ServerRoom,West,HVAC_2,23.132263435529403,2.511101367338524,1.0439865283596668,14.84532011055978,33.78757271112533,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 14:19:48.587662,B2,2,ServerRoom,East,HVAC_2,23.799003096093905,2.593580863532312,1.0722542995137665,18.843365425759597,46.814792022855165,Yellow,Green,Green,Green,Green,1
2026-04-09 14:24:48.587662,B2,3,ServerRoom,West,HVAC_2,21.580529983815463,2.610994287383311,1.3443305737516706,15.14752958015091,49.41777361435469,Yellow,Green,Green,Yellow,Green,1
2026-04-09 14:29:48.587662,B2,2,101,North,HVAC_1,19.41091087008261,2.7325169895497465,0.9824029252116218,18.88163660097572,36.175541293013545,Yellow,Green,Green,Green,Yellow,1
2026-04-09 14:34:48.587662,B1,4,102,South,HVAC_1,20.663889691972425,2.4951402732272703,1.3069899375097866,18.616420217172067,55.35818172825195,Yellow,Green,Green,Green,Yellow,1
2026-04-09 14:39:48.587662,B1,4,102,North,PUMP_1,21.92148602673236,2.595077928942501,0.979785045868193,15.473266588103222,39.077148905528325,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 14:44:48.587662,B1,3,201,West,PUMP_1,25.470091129333795,2.7310152366822837,1.3695908899496383,11.75866226933919,52.82094121921444,Red,Green,Green,Red,Yellow,1
2026-04-09 14:49:48.587662,B1,3,101,West,PUMP_1,23.51726720023608,2.780093458145597,1.270249208485998,18.535927241431065,44.093029988404496,Yellow,Green,Green,Green,Green,1
2026-04-09 14:54:48.587662,B1,2,ServerRoom,East,HVAC_1,23.39992399526963,2.744819616605566,1.0716043066534262,17.445478269678198,45.944696898609855,Yellow,Green,Green,Green,Green,1
2026-04-09 14:59:48.587662,B1,2,102,East,HVAC_2,22.61407142645253,2.5810006830957435,1.0682614232351977,14.277493798435632,39.6932849431456,Yellow,Green,Green,Yellow,Yellow,1
2026-04-09 15:04:48.587662,B1,3,202,South,PUMP_1,23.10978160614297,2.9256608977841214,1.525323412345943,21.300507510482493,52.02206031416777,Yellow,Yellow,Yellow,Yellow,Yellow,1
2026-04-09 15:09:48.587662,B2,1,ServerRoom,South,PUMP_1,22.29154351985988,2.873022483107873,0.9021371021780792,22.513397659281065,43.29368957848462,Yellow,Yellow,Green,Yellow,Green,1
